Timestamp,Proximity Distance (cm),Intruder Detected,Force Detected,Soft Alarm Triggered,Hard Alarm Triggered,Notification Type,Notification Sent,Alarm Reset Time (s),Event Type,System Uptime (s)
2024-04-01 06:02:41,44,0,1,0,1,Force Alert,1,6,Force Detection,30555
2024-04-01 06:39:56,73,1,1,0,1,Force Alert,1,12,Force Detection,30558
2024-04-01 06:41:05,60,0,0,0,0,,0,0,No Event,30563
2024-04-01 07:07:12,80,0,0,0,0,,0,0,No Event,30569
2024-04-01 07:55:58,55,0,1,0,1,Force Alert,1,12,Force Detection,30573
2024-04-01 08:06:31,34,1,1,1,1,Force Alert,1,16,Force Detection,30577
2024-04-01 08:16:10,9,1,1,1,1,Force Alert,1,20,Force Detection,30578
2024-04-01 08:33:55,33,1,0,1,0,Proximity Warning,1,0,Proximity Detection,30580
2024-04-01 08:55:37,8,0,0,0,0,,0,0,No Event,30588
2024-04-01 09:09:36,6,1,0,1,0,Proximity Warning,1,0,Proximity Detection,30591
2024-04-01 09:10:43,69,1,0,0,0,,0,0,No Event,30596
2024-04-01 10:02:27,4,1,1,1,1,Force Alert,1,7,Force Detection,30597
2024-04-01 10:03:53,89,0,0,0,0,,0,0,No Event,30599
2024-04-01 10:07:35,57,0,0,0,0,,0,0,No Event,30607
2024-04-01 10:09:13,87,1,1,0,1,Force Alert,1,13,Force Detection,30610
2024-04-01 10:17:15,40,1,0,1,0,Proximity Warning,1,0,Proximity Detection,30613
2024-04-01 10:29:44,61,0,0,0,0,,0,0,No Event,30615
2024-04-01 10:37:14,32,0,1,0,1,Force Alert,1,11,Force Detection,30620
2024-04-01 10:39:14,86,1,1,0,1,Force Alert,1,16,Force Detection,30623
2024-04-01 10:46:02,70,0,1,0,1,Force Alert,1,18,Force Detection,30627
2024-04-01 10:46:59,22,0,0,0,0,,0,0,No Event,30630
2024-04-01 11:10:00,15,1,1,1,1,Force Alert,1,12,Force Detection,30639
2024-04-01 11:22:50,5,1,0,1,0,Proximity Warning,1,0,Proximity Detection,30646
2024-04-01 11:50:59,70,0,1,0,1,Force Alert,1,18,Force Detection,30651
2024-04-01 11:58:47,64,0,0,0,0,,0,0,No Event,30660
2024-04-01 12:13:55,16,0,1,0,1,Force Alert,1,8,Force Detection,30664
2024-04-01 12:41:09,67,0,1,0,1,Force Alert,1,6,Force Detection,30667
2024-04-01 13:17:09,42,1,0,1,0,Proximity Warning,1,0,Proximity Detection,30670
2024-04-01 13:18:17,68,0,1,0,1,Force Alert,1,10,Force Detection,30676
2024-04-01 13:28:40,80,1,1,0,1,Force Alert,1,7,Force Detection,30677
2024-04-01 13:35:24,82,0,1,0,1,Force Alert,1,19,Force Detection,30682
2024-04-01 13:40:45,31,1,1,1,1,Force Alert,1,7,Force Detection,30685
2024-04-01 13:49:31,57,1,0,0,0,,0,0,No Event,30689
2024-04-01 14:30:39,88,1,1,0,1,Force Alert,1,15,Force Detection,30697
2024-04-01 14:35:29,74,1,0,0,0,,0,0,No Event,30700
2024-04-01 15:01:52,47,0,1,0,1,Force Alert,1,18,Force Detection,30703
2024-04-01 15:10:25,37,0,1,0,1,Force Alert,1,9,Force Detection,30710
2024-04-01 15:21:21,65,0,0,0,0,,0,0,No Event,30719
2024-04-01 15:38:38,11,1,1,1,1,Force Alert,1,15,Force Detection,30720
2024-04-01 16:09:44,39,1,0,1,0,Proximity Warning,1,0,Proximity Detection,30725
2024-04-01 16:10:35,72,0,1,0,1,Force Alert,1,19,Force Detection,30733
2024-04-01 16:35:10,4,1,1,1,1,Force Alert,1,12,Force Detection,30741
2024-04-01 17:01:04,49,1,1,1,1,Force Alert,1,12,Force Detection,30746
2024-04-01 17:01:22,26,1,0,1,0,Proximity Warning,1,0,Proximity Detection,30751
2024-04-01 17:25:58,79,1,1,0,1,Force Alert,1,17,Force Detection,30752
2024-04-01 17:48:11,67,1,1,0,1,Force Alert,1,20,Force Detection,30756
2024-04-01 17:48:23,29,0,1,0,1,Force Alert,1,16,Force Detection,30762
2024-04-01 17:55:23,96,1,0,0,0,,0,0,No Event,30763
2024-04-01 17:57:52,44,1,1,1,1,Force Alert,1,11,Force Detection,30764
2024-04-01 18:05:26,41,1,1,1,1,Force Alert,1,20,Force Detection,30767
2024-04-01 18:09:40,35,0,0,0,0,,0,0,No Event,30772
2024-04-01 18:12:02,1,0,0,0,0,,0,0,No Event,30779
2024-04-01 18:19:35,59,1,0,0,0,,0,0,No Event,30780
2024-04-01 18:58:11,80,1,1,0,1,Force Alert,1,12,Force Detection,30785
2024-04-01 18:58:24,52,1,0,0,0,,0,0,No Event,30793
2024-04-01 19:07:34,47,1,0,1,0,Proximity Warning,1,0,Proximity Detection,30795
2024-04-05 09:11:03,99,0,1,0,1,Force Alert,1,5,Force Detection,30802
2024-04-05 09:45:40,55,0,0,0,0,,0,0,No Event,30805
2024-04-05 09:46:06,30,1,0,1,0,Proximity Warning,1,0,Proximity Detection,30806
2024-04-05 09:59:38,76,0,1,0,1,Force Alert,1,7,Force Detection,30811
2024-04-05 10:23:04,80,0,1,0,1,Force Alert,1,6,Force Detection,30812
2024-04-05 10:37:01,68,1,0,0,0,,0,0,No Event,30813
2024-04-05 10:44:14,46,0,0,0,0,,0,0,No Event,30818
2024-04-05 11:29:39,78,1,1,0,1,Force Alert,1,5,Force Detection,30825
2024-04-05 11:46:16,97,0,1,0,1,Force Alert,1,6,Force Detection,30826
2024-04-05 12:20:39,63,1,0,0,0,,0,0,No Event,30835
2024-04-05 12:22:28,68,0,0,0,0,,0,0,No Event,30837
2024-04-05 12:32:45,44,0,1,0,1,Force Alert,1,14,Force Detection,30841
2024-04-05 12:45:21,4,0,0,0,0,,0,0,No Event,30847
2024-04-05 12:51:21,15,0,0,0,0,,0,0,No Event,30854
2024-04-05 13:24:20,86,0,0,0,0,,0,0,No Event,30855
2024-04-05 14:07:05,87,0,0,0,0,,0,0,No Event,30863
2024-04-05 14:08:47,73,0,0,0,0,,0,0,No Event,30871
2024-04-05 14:10:39,83,1,0,0,0,,0,0,No Event,30875
2024-04-05 14:13:53,71,1,1,0,1,Force Alert,1,15,Force Detection,30883
2024-04-05 14:24:47,66,1,0,0,0,,0,0,No Event,30885
2024-04-05 14:39:31,42,0,1,0,1,Force Alert,1,11,Force Detection,30886
2024-04-05 14:49:39,84,0,1,0,1,Force Alert,1,5,Force Detection,30891
2024-04-05 14:51:41,40,0,0,0,0,,0,0,No Event,30893
2024-04-05 15:03:23,3,1,1,1,1,Force Alert,1,6,Force Detection,30900
2024-04-05 15:22:10,64,0,0,0,0,,0,0,No Event,30901
2024-04-05 15:22:29,83,1,0,0,0,,0,0,No Event,30908
2024-04-05 15:22:49,82,0,0,0,0,,0,0,No Event,30914
2024-04-05 15:42:02,10,0,0,0,0,,0,0,No Event,30921
2024-04-05 15:45:59,46,1,1,1,1,Force Alert,1,20,Force Detection,30926
2024-04-05 15:47:30,18,1,1,1,1,Force Alert,1,13,Force Detection,30928
2024-04-05 15:51:14,26,0,1,0,1,Force Alert,1,12,Force Detection,30936
2024-04-05 16:21:23,3,0,1,0,1,Force Alert,1,16,Force Detection,30945
2024-04-05 16:55:24,17,0,1,0,1,Force Alert,1,12,Force Detection,30950
2024-04-05 17:08:13,99,0,1,0,1,Force Alert,1,8,Force Detection,30953
2024-04-05 17:27:13,56,0,0,0,0,,0,0,No Event,30962
2024-04-05 17:27:20,83,0,0,0,0,,0,0,No Event,30968
2024-04-05 17:54:57,7,0,0,0,0,,0,0,No Event,30977
2024-04-05 17:58:12,78,0,0,0,0,,0,0,No Event,30986
2024-04-05 18:02:44,4,0,0,0,0,,0,0,No Event,30994
2024-04-05 18:55:45,38,1,1,1,1,Force Alert,1,15,Force Detection,31001
2024-04-05 19:05:06,59,1,0,0,0,,0,0,No Event,31010
2024-04-05 19:07:47,94,1,1,0,1,Force Alert,1,14,Force Detection,31015
2024-04-05 19:13:04,55,0,0,0,0,,0,0,No Event,31017
2024-04-05 19:19:28,94,1,0,0,0,,0,0,No Event,31024
2024-04-05 19:19:43,92,0,1,0,1,Force Alert,1,9,Force Detection,31026
2024-04-05 19:42:46,70,1,0,0,0,,0,0,No Event,31030
2024-04-05 19:55:49,23,1,1,1,1,Force Alert,1,20,Force Detection,31033
2024-04-05 20:03:16,88,1,1,0,1,Force Alert,1,13,Force Detection,31042
2024-04-05 20:03:47,41,0,0,0,0,,0,0,No Event,31048
2024-04-05 20:05:47,22,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31056
2024-04-05 21:03:18,87,1,1,0,1,Force Alert,1,12,Force Detection,31061
2024-04-05 21:11:29,38,1,1,1,1,Force Alert,1,18,Force Detection,31065
2024-04-05 21:16:23,79,0,0,0,0,,0,0,No Event,31071
2024-04-05 21:54:12,65,1,0,0,0,,0,0,No Event,31079
2024-04-05 22:17:30,88,0,1,0,1,Force Alert,1,12,Force Detection,31083
2024-04-05 22:22:04,89,1,1,0,1,Force Alert,1,19,Force Detection,31091
2024-04-05 22:33:23,66,1,1,0,1,Force Alert,1,15,Force Detection,31097
2024-04-05 22:46:41,18,1,1,1,1,Force Alert,1,18,Force Detection,31100
2024-04-05 23:01:00,87,1,0,0,0,,0,0,No Event,31101
2024-04-05 23:04:15,4,1,1,1,1,Force Alert,1,5,Force Detection,31105
2024-04-05 23:12:09,63,1,0,0,0,,0,0,No Event,31112
2024-04-05 23:19:42,5,1,1,1,1,Force Alert,1,18,Force Detection,31116
2024-04-05 23:47:04,65,1,1,0,1,Force Alert,1,6,Force Detection,31123
2024-04-05 23:52:42,57,1,1,0,1,Force Alert,1,13,Force Detection,31126
2024-04-05 23:55:45,30,0,1,0,1,Force Alert,1,13,Force Detection,31128
2024-04-06 00:02:23,22,1,1,1,1,Force Alert,1,17,Force Detection,31131
2024-04-06 00:06:36,1,0,1,0,1,Force Alert,1,15,Force Detection,31139
2024-04-06 00:11:16,24,0,0,0,0,,0,0,No Event,31142
2024-04-06 00:25:04,38,0,0,0,0,,0,0,No Event,31146
2024-04-06 00:33:31,54,0,1,0,1,Force Alert,1,19,Force Detection,31149
2024-04-06 00:36:09,33,0,0,0,0,,0,0,No Event,31158
2024-04-06 01:50:38,6,0,0,0,0,,0,0,No Event,31159
2024-04-06 02:30:00,100,0,1,0,1,Force Alert,1,7,Force Detection,31167
2024-04-06 02:37:06,95,0,1,0,1,Force Alert,1,12,Force Detection,31173
2024-04-06 03:18:45,26,1,1,1,1,Force Alert,1,10,Force Detection,31175
2024-04-06 03:43:12,99,0,1,0,1,Force Alert,1,17,Force Detection,31182
2024-04-06 04:38:30,23,0,1,0,1,Force Alert,1,13,Force Detection,31186
2024-04-06 04:59:15,81,0,0,0,0,,0,0,No Event,31190
2024-04-06 05:29:26,68,1,0,0,0,,0,0,No Event,31192
2024-04-06 05:32:09,37,0,0,0,0,,0,0,No Event,31199
2024-04-06 05:35:07,8,1,1,1,1,Force Alert,1,5,Force Detection,31204
2024-04-06 05:41:53,55,0,0,0,0,,0,0,No Event,31211
2024-04-06 05:45:25,38,0,1,0,1,Force Alert,1,15,Force Detection,31216
2024-04-06 05:50:58,1,0,0,0,0,,0,0,No Event,31219
2024-04-06 06:07:42,98,0,1,0,1,Force Alert,1,19,Force Detection,31226
2024-04-06 06:44:34,97,1,1,0,1,Force Alert,1,16,Force Detection,31235
2024-04-06 06:51:41,8,0,1,0,1,Force Alert,1,12,Force Detection,31240
2024-04-06 06:51:56,25,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31249
2024-04-06 07:07:53,68,1,0,0,0,,0,0,No Event,31256
2024-04-06 07:30:05,49,1,1,1,1,Force Alert,1,5,Force Detection,31261
2024-04-06 07:55:54,40,1,1,1,1,Force Alert,1,8,Force Detection,31266
2024-04-06 08:11:16,41,0,0,0,0,,0,0,No Event,31272
2024-04-06 08:16:00,25,0,0,0,0,,0,0,No Event,31276
2024-04-06 08:21:20,39,0,1,0,1,Force Alert,1,19,Force Detection,31282
2024-04-06 08:21:32,49,0,0,0,0,,0,0,No Event,31289
2024-04-06 08:25:47,68,1,1,0,1,Force Alert,1,14,Force Detection,31292
2024-04-06 08:29:09,42,1,1,1,1,Force Alert,1,7,Force Detection,31298
2024-04-06 08:31:41,80,0,0,0,0,,0,0,No Event,31299
2024-04-06 08:45:45,90,0,0,0,0,,0,0,No Event,31306
2024-04-06 08:56:00,18,0,0,0,0,,0,0,No Event,31314
2024-04-09 23:38:49,97,1,0,0,0,,0,0,No Event,31320
2024-04-09 23:42:56,100,0,1,0,1,Force Alert,1,20,Force Detection,31329
2024-04-10 00:19:20,23,1,1,1,1,Force Alert,1,17,Force Detection,31333
2024-04-10 00:41:55,23,1,1,1,1,Force Alert,1,9,Force Detection,31335
2024-04-10 00:43:20,70,0,1,0,1,Force Alert,1,9,Force Detection,31337
2024-04-10 01:05:41,76,0,1,0,1,Force Alert,1,8,Force Detection,31338
2024-04-10 01:13:49,15,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31344
2024-04-10 01:49:42,90,1,0,0,0,,0,0,No Event,31347
2024-04-10 01:59:50,94,0,1,0,1,Force Alert,1,15,Force Detection,31348
2024-04-10 02:12:53,100,0,1,0,1,Force Alert,1,16,Force Detection,31350
2024-04-10 02:39:12,25,0,1,0,1,Force Alert,1,6,Force Detection,31355
2024-04-10 02:39:36,97,0,1,0,1,Force Alert,1,20,Force Detection,31360
2024-04-10 02:40:32,37,1,1,1,1,Force Alert,1,19,Force Detection,31369
2024-04-10 02:46:43,54,1,1,0,1,Force Alert,1,12,Force Detection,31375
2024-04-10 03:25:58,1,1,1,1,1,Force Alert,1,7,Force Detection,31377
2024-04-10 03:28:19,9,0,1,0,1,Force Alert,1,12,Force Detection,31379
2024-04-10 03:29:15,48,0,0,0,0,,0,0,No Event,31385
2024-04-10 03:32:18,69,0,0,0,0,,0,0,No Event,31390
2024-04-10 03:38:24,63,0,0,0,0,,0,0,No Event,31396
2024-04-10 03:43:25,55,1,1,0,1,Force Alert,1,9,Force Detection,31400
2024-04-10 03:56:45,64,1,1,0,1,Force Alert,1,19,Force Detection,31407
2024-04-10 03:59:40,95,0,0,0,0,,0,0,No Event,31413
2024-04-10 04:16:01,25,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31421
2024-04-10 04:22:49,63,0,1,0,1,Force Alert,1,5,Force Detection,31429
2024-04-10 04:33:32,80,0,1,0,1,Force Alert,1,9,Force Detection,31438
2024-04-10 04:37:50,54,0,0,0,0,,0,0,No Event,31439
2024-04-10 04:58:24,59,0,0,0,0,,0,0,No Event,31447
2024-04-10 05:00:00,49,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31455
2024-04-10 05:15:32,46,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31457
2024-04-10 05:43:30,89,1,1,0,1,Force Alert,1,15,Force Detection,31466
2024-04-10 06:09:51,16,0,0,0,0,,0,0,No Event,31469
2024-04-10 06:22:01,46,1,1,1,1,Force Alert,1,20,Force Detection,31474
2024-04-10 06:52:25,36,0,0,0,0,,0,0,No Event,31478
2024-04-10 07:01:55,93,1,0,0,0,,0,0,No Event,31487
2024-04-10 07:14:50,44,0,1,0,1,Force Alert,1,11,Force Detection,31496
2024-04-10 07:18:37,58,0,0,0,0,,0,0,No Event,31502
2024-04-10 08:02:41,14,0,0,0,0,,0,0,No Event,31506
2024-04-10 08:13:58,14,1,1,1,1,Force Alert,1,15,Force Detection,31511
2024-04-10 08:16:38,91,1,0,0,0,,0,0,No Event,31517
2024-04-10 08:36:31,39,0,1,0,1,Force Alert,1,9,Force Detection,31518
2024-04-10 09:12:46,8,0,0,0,0,,0,0,No Event,31524
2024-04-10 09:46:59,22,0,0,0,0,,0,0,No Event,31531
2024-04-10 09:58:25,6,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31533
2024-04-10 10:15:19,58,0,1,0,1,Force Alert,1,5,Force Detection,31537
2024-04-10 10:24:14,2,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31539
2024-04-10 10:34:25,12,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31543
2024-04-10 10:36:06,34,0,1,0,1,Force Alert,1,20,Force Detection,31550
2024-04-10 10:39:35,54,1,0,0,0,,0,0,No Event,31555
2024-04-10 10:43:52,90,0,1,0,1,Force Alert,1,7,Force Detection,31561
2024-04-10 10:44:09,25,0,0,0,0,,0,0,No Event,31564
2024-04-10 11:29:03,11,0,1,0,1,Force Alert,1,6,Force Detection,31567
2024-04-10 11:29:42,86,0,1,0,1,Force Alert,1,13,Force Detection,31574
2024-04-10 11:33:47,8,0,0,0,0,,0,0,No Event,31582
2024-04-10 11:44:50,16,1,1,1,1,Force Alert,1,16,Force Detection,31583
2024-04-10 12:00:46,61,0,0,0,0,,0,0,No Event,31587
2024-04-10 12:01:52,89,0,0,0,0,,0,0,No Event,31596
2024-04-10 12:10:46,16,1,1,1,1,Force Alert,1,11,Force Detection,31600
2024-04-10 12:17:02,58,1,0,0,0,,0,0,No Event,31604
2024-04-10 12:26:11,53,0,1,0,1,Force Alert,1,16,Force Detection,31607
2024-04-10 12:30:08,94,1,1,0,1,Force Alert,1,5,Force Detection,31608
2024-04-10 12:38:06,75,0,0,0,0,,0,0,No Event,31615
2024-04-10 12:58:13,72,0,1,0,1,Force Alert,1,5,Force Detection,31624
2024-04-10 13:09:35,23,0,0,0,0,,0,0,No Event,31633
2024-04-10 13:33:23,1,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31641
2024-04-10 13:46:29,40,1,1,1,1,Force Alert,1,13,Force Detection,31642
2024-04-10 13:52:11,71,0,1,0,1,Force Alert,1,10,Force Detection,31645
2024-04-10 13:53:48,40,0,1,0,1,Force Alert,1,18,Force Detection,31651
2024-04-10 13:58:05,12,1,1,1,1,Force Alert,1,6,Force Detection,31654
2024-04-10 14:37:51,94,1,0,0,0,,0,0,No Event,31659
2024-04-10 15:05:46,1,0,1,0,1,Force Alert,1,6,Force Detection,31667
2024-04-10 15:16:49,14,0,1,0,1,Force Alert,1,13,Force Detection,31673
2024-04-10 15:36:30,85,0,1,0,1,Force Alert,1,5,Force Detection,31678
2024-04-10 15:55:33,60,1,0,0,0,,0,0,No Event,31686
2024-04-10 15:55:37,42,1,1,1,1,Force Alert,1,17,Force Detection,31688
2024-04-10 16:07:15,82,0,0,0,0,,0,0,No Event,31691
2024-04-10 16:14:56,81,0,1,0,1,Force Alert,1,8,Force Detection,31693
2024-04-10 16:22:15,63,0,1,0,1,Force Alert,1,15,Force Detection,31698
2024-04-10 16:35:31,20,0,0,0,0,,0,0,No Event,31700
2024-04-10 18:41:13,17,0,0,0,0,,0,0,No Event,31705
2024-04-10 18:45:27,62,1,0,0,0,,0,0,No Event,31712
2024-04-10 18:57:18,93,0,1,0,1,Force Alert,1,5,Force Detection,31721
2024-04-10 19:02:02,83,1,0,0,0,,0,0,No Event,31724
2024-04-10 19:33:47,45,0,1,0,1,Force Alert,1,10,Force Detection,31730
2024-04-10 19:42:48,61,0,0,0,0,,0,0,No Event,31731
2024-04-10 19:43:30,30,0,0,0,0,,0,0,No Event,31735
2024-04-10 19:49:28,77,1,0,0,0,,0,0,No Event,31737
2024-04-10 20:09:13,10,1,1,1,1,Force Alert,1,14,Force Detection,31745
2024-04-10 20:13:18,37,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31751
2024-04-10 20:19:27,22,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31757
2024-04-10 20:29:46,97,0,0,0,0,,0,0,No Event,31766
2024-04-10 21:06:12,2,0,0,0,0,,0,0,No Event,31768
2024-04-10 21:09:54,91,1,1,0,1,Force Alert,1,16,Force Detection,31770
2024-04-10 21:13:01,49,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31779
2024-04-10 21:37:20,87,0,0,0,0,,0,0,No Event,31787
2024-04-10 21:37:35,9,0,1,0,1,Force Alert,1,20,Force Detection,31793
2024-04-10 22:26:30,95,0,1,0,1,Force Alert,1,16,Force Detection,31800
2024-04-10 22:28:02,86,1,1,0,1,Force Alert,1,5,Force Detection,31805
2024-04-10 22:34:50,36,1,1,1,1,Force Alert,1,16,Force Detection,31806
2024-04-10 22:36:00,5,0,0,0,0,,0,0,No Event,31809
2024-04-10 22:47:36,16,0,1,0,1,Force Alert,1,15,Force Detection,31811
2024-04-14 12:58:08,7,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31819
2024-04-14 13:04:38,14,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31825
2024-04-14 13:14:20,13,1,1,1,1,Force Alert,1,10,Force Detection,31832
2024-04-14 13:15:45,59,0,1,0,1,Force Alert,1,14,Force Detection,31838
2024-04-14 13:22:26,12,0,1,0,1,Force Alert,1,20,Force Detection,31841
2024-04-14 13:25:02,44,1,1,1,1,Force Alert,1,12,Force Detection,31848
2024-04-14 13:44:20,51,1,1,0,1,Force Alert,1,7,Force Detection,31850
2024-04-14 13:53:57,81,1,0,0,0,,0,0,No Event,31855
2024-04-14 14:05:14,41,1,1,1,1,Force Alert,1,11,Force Detection,31861
2024-04-14 14:06:03,18,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31863
2024-04-14 14:45:56,59,0,0,0,0,,0,0,No Event,31869
2024-04-14 14:57:53,39,1,1,1,1,Force Alert,1,6,Force Detection,31873
2024-04-14 14:58:35,73,0,0,0,0,,0,0,No Event,31877
2024-04-14 14:58:54,73,0,1,0,1,Force Alert,1,11,Force Detection,31881
2024-04-14 15:01:53,50,1,0,0,0,,0,0,No Event,31886
2024-04-14 15:08:35,32,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31887
2024-04-14 15:09:30,58,1,0,0,0,,0,0,No Event,31892
2024-04-14 15:16:21,30,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31896
2024-04-14 15:25:25,24,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31900
2024-04-14 16:08:11,7,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31902
2024-04-14 16:08:14,17,1,1,1,1,Force Alert,1,19,Force Detection,31909
2024-04-14 16:29:46,61,1,0,0,0,,0,0,No Event,31912
2024-04-14 16:35:34,49,0,0,0,0,,0,0,No Event,31919
2024-04-14 16:40:30,8,1,0,1,0,Proximity Warning,1,0,Proximity Detection,31928
2024-04-14 17:14:29,36,1,1,1,1,Force Alert,1,7,Force Detection,31937
2024-04-14 17:24:33,93,0,0,0,0,,0,0,No Event,31939
2024-04-14 17:27:25,80,1,1,0,1,Force Alert,1,9,Force Detection,31948
2024-04-14 17:31:05,39,0,0,0,0,,0,0,No Event,31953
2024-04-14 17:58:35,98,1,0,0,0,,0,0,No Event,31955
2024-04-14 18:24:02,93,1,1,0,1,Force Alert,1,18,Force Detection,31961
2024-04-14 18:53:51,47,0,1,0,1,Force Alert,1,10,Force Detection,31963
2024-04-14 19:20:19,30,1,1,1,1,Force Alert,1,15,Force Detection,31968
2024-04-14 19:46:07,61,1,1,0,1,Force Alert,1,6,Force Detection,31975
2024-04-14 20:20:26,69,0,1,0,1,Force Alert,1,10,Force Detection,31982
2024-04-14 20:33:19,36,0,0,0,0,,0,0,No Event,31990
2024-04-14 20:34:31,41,1,1,1,1,Force Alert,1,13,Force Detection,31999
2024-04-14 21:04:11,5,1,0,1,0,Proximity Warning,1,0,Proximity Detection,32001
2024-04-14 21:23:17,37,1,0,1,0,Proximity Warning,1,0,Proximity Detection,32003
2024-04-14 21:40:55,65,1,0,0,0,,0,0,No Event,32007
2024-04-14 21:43:34,14,1,1,1,1,Force Alert,1,14,Force Detection,32010
2024-04-14 21:43:36,59,0,1,0,1,Force Alert,1,8,Force Detection,32011
2024-04-14 21:45:24,82,1,0,0,0,,0,0,No Event,32016
2024-04-14 21:52:27,59,0,1,0,1,Force Alert,1,8,Force Detection,32017
2024-04-14 22:10:45,54,0,0,0,0,,0,0,No Event,32020
2024-04-14 22:26:38,86,0,1,0,1,Force Alert,1,20,Force Detection,32027
2024-04-14 22:30:22,95,1,1,0,1,Force Alert,1,5,Force Detection,32029
2024-04-14 22:47:48,3,1,0,1,0,Proximity Warning,1,0,Proximity Detection,32032
2024-04-14 23:07:20,89,0,1,0,1,Force Alert,1,18,Force Detection,32036
2024-04-14 23:12:33,62,1,0,0,0,,0,0,No Event,32040
2024-04-14 23:35:34,13,0,0,0,0,,0,0,No Event,32048
2024-04-14 23:53:36,68,0,1,0,1,Force Alert,1,7,Force Detection,32057
2024-04-15 01:18:03,64,1,0,0,0,,0,0,No Event,32059
2024-04-15 01:33:24,59,0,0,0,0,,0,0,No Event,32062
2024-04-15 01:55:11,78,0,0,0,0,,0,0,No Event,32071
2024-04-15 02:05:53,67,1,1,0,1,Force Alert,1,6,Force Detection,32077
2024-04-15 02:17:49,23,1,0,1,0,Proximity Warning,1,0,Proximity Detection,32080
2024-04-15 03:12:44,98,0,0,0,0,,0,0,No Event,32081
2024-04-15 03:16:49,71,0,0,0,0,,0,0,No Event,32088
2024-04-15 03:20:17,68,1,1,0,1,Force Alert,1,5,Force Detection,32089
2024-04-15 03:25:36,28,1,0,1,0,Proximity Warning,1,0,Proximity Detection,32098
2024-04-15 03:27:43,79,0,0,0,0,,0,0,No Event,32104
2024-04-15 03:52:08,56,0,0,0,0,,0,0,No Event,32111
2024-04-15 03:54:31,50,0,0,0,0,,0,0,No Event,32112
2024-04-15 04:08:13,92,1,0,0,0,,0,0,No Event,32114
2024-04-15 04:22:42,97,1,1,0,1,Force Alert,1,6,Force Detection,32116
2024-04-15 04:23:34,65,1,0,0,0,,0,0,No Event,32123
2024-04-15 04:51:52,4,0,0,0,0,,0,0,No Event,32132
2024-04-15 05:08:28,15,0,0,0,0,,0,0,No Event,32140
2024-04-15 05:24:13,2,1,0,1,0,Proximity Warning,1,0,Proximity Detection,32142
2024-04-15 05:31:51,61,1,0,0,0,,0,0,No Event,32145
2024-04-15 05:34:06,78,1,1,0,1,Force Alert,1,9,Force Detection,32146
2024-04-15 05:51:19,25,1,0,1,0,Proximity Warning,1,0,Proximity Detection,32153
2024-04-15 06:01:44,16,0,0,0,0,,0,0,No Event,32162
2024-04-15 06:14:03,49,0,0,0,0,,0,0,No Event,32169
2024-04-15 07:52:21,80,0,0,0,0,,0,0,No Event,32170
2024-04-15 08:00:36,7,1,0,1,0,Proximity Warning,1,0,Proximity Detection,32174
2024-04-15 08:07:33,100,1,1,0,1,Force Alert,1,8,Force Detection,32179
2024-04-15 08:11:15,71,1,1,0,1,Force Alert,1,20,Force Detection,32185
2024-04-15 08:30:10,22,1,1,1,1,Force Alert,1,8,Force Detection,32191
2024-04-15 08:33:25,47,0,0,0,0,,0,0,No Event,32199
2024-04-15 08:36:55,43,0,1,0,1,Force Alert,1,19,Force Detection,32200
2024-04-15 09:08:50,81,1,0,0,0,,0,0,No Event,32204
2024-04-15 09:35:08,64,0,1,0,1,Force Alert,1,11,Force Detection,32213
2024-04-15 09:36:22,84,0,1,0,1,Force Alert,1,13,Force Detection,32214
2024-04-15 09:44:02,49,0,1,0,1,Force Alert,1,7,Force Detection,32216
2024-04-15 09:44:19,49,0,1,0,1,Force Alert,1,8,Force Detection,32225
2024-04-15 09:51:58,35,1,1,1,1,Force Alert,1,19,Force Detection,32226
2024-04-15 09:52:46,2,0,1,0,1,Force Alert,1,16,Force Detection,32228
2024-04-15 09:53:11,19,1,1,1,1,Force Alert,1,6,Force Detection,32229
2024-04-15 09:58:29,89,0,0,0,0,,0,0,No Event,32235
2024-04-15 09:59:24,44,1,1,1,1,Force Alert,1,17,Force Detection,32244
2024-04-15 10:00:43,14,1,0,1,0,Proximity Warning,1,0,Proximity Detection,32252
2024-04-15 10:00:46,97,1,0,0,0,,0,0,No Event,32258
2024-04-15 10:19:29,15,1,1,1,1,Force Alert,1,8,Force Detection,32267
